batsman,id,inning,leftfast_bowlers,leftfastmedium_bowlers,leftmediumfast_bowlers,leftmedium_bowlers,leftorthodox_bowlers,leftlegbreak_bowlers,leftmystery_bowlers,rightfast_bowlers,rightfastmedium_bowlers,rightmediumfast_bowlers,rightmedium_bowlers,rightorthodox_bowlers,rightlegbreak_bowlers,rightmystery_bowlers,batsman_hand,leftfast_cumruns,leftfast_cumballs,leftfast_cumdismissals,leftfastmedium_cumruns,leftfastmedium_cumballs,leftfastmedium_cumdismissals,leftlegbreak_cumruns,leftlegbreak_cumballs,leftlegbreak_cumdismissals,leftmedium_cumruns,leftmedium_cumballs,leftmedium_cumdismissals,leftmediumfast_cumruns,leftmediumfast_cumballs,leftmediumfast_cumdismissals,leftmystery_cumruns,leftmystery_cumballs,leftmystery_cumdismissals,leftorthodox_cumruns,leftorthodox_cumballs,leftorthodox_cumdismissals,rightfast_cumruns,rightfast_cumballs,rightfast_cumdismissals,rightfastmedium_cumruns,rightfastmedium_cumballs,rightfastmedium_cumdismissals,rightlegbreak_cumruns,rightlegbreak_cumballs,rightlegbreak_cumdismissals,rightmedium_cumruns,rightmedium_cumballs,rightmedium_cumdismissals,rightmediumfast_cumruns,rightmediumfast_cumballs,rightmediumfast_cumdismissals,rightmystery_cumruns,rightmystery_cumballs,rightmystery_cumdismissals,rightorthodox_cumruns,rightorthodox_cumballs,rightorthodox_cumdismissals,overall_runs,overall_balls,overall_dismissed,match_runs
KM Jadhav,1216501,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,4,0,0,0,0,0,0,0,0,0,37,33,1,0,0,0,519,467,22,7
KM Jadhav,1216516,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,37,45,2,0,0,0,0,0,0,88,84,3,0,0,0,0,0,0,37,37,1,0,0,0,522,477,23,3
KM Jadhav,1216539,2,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,2,65,71,6,68,68,4,93,89,3,0,0,0,0,0,0,0,0,0,0,0,0,548,499,24,26
KM Jadhav,1254077,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,52,2,66,72,6,70,72,4,93,91,4,0,0,0,0,0,0,0,0,0,0,0,0,557,509,25,9
KM Jadhav,1254085,2,0,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,34,2,0,0,0,0,0,0,68,79,7,71,74,4,106,98,4,0,0,0,0,0,0,0,0,0,0,0,0,576,530,26,19
KM Jadhav,1254107,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,58,2,0,0,0,73,76,4,108,102,5,0,0,0,0,0,0,0,0,0,0,0,0,588,542,27,12
KMA Paul,1175358,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,1,3
KMA Paul,1175360,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,10,2,0
KMA Paul,1178405,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,1,0,0,0,0,0,0,10,14,3,7
KMA Paul,1181767,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8,14,2,0,0,0,0,1,0,13,22,4,3
KP Pietersen,392182,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,10,14,0,7,6,0,0,0,0,0,0,0,32,30,1,32
KP Pietersen,392191,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2,0
KP Pietersen,392194,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,8,3,0,14,13,1,0,0,0,0,0,0,12,8,0,0,0,0,10,4,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,69,58,3,37
KP Pietersen,419133,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,21,16,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,22,13,0,1,1,0,0,0,0,92,72,3,23
KP Pietersen,548342,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,33,20,1,1,2,0,0,0,0,0,0,0,0,0,0,37,19,0,0,0,0,5,2,0,142,99,3,50
KP Pietersen,548345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,104,4,5
KP Pietersen,733975,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,1,17,20,0,0,0,0,0,0,0,0,0,0,161,119,5,14
KP Pietersen,733981,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,1,0,0,0,0,0,0,161,120,6,0
KP Pietersen,733985,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,167,132,7,6
KP Pietersen,733993,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,22,21,2,0,0,0,58,30,1,0,0,0,0,0,0,202,152,8,35
KP Pietersen,734019,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,44,25,1,0,0,0,0,0,0,0,0,0,0,0,0,43,40,4,0,0,0,0,0,0,0,0,0,0,0,0,77,44,1,0,0,0,8,4,0,251,185,9,49
KP Pietersen,734039,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,21,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,48,4,0,0,0,15,15,1,30,28,2,0,0,0,87,53,2,0,0,0,0,0,0,309,226,10,58
KP Pietersen,980911,1,0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25,18,0,0,0,0,74,62,4,0,0,0,0,0,0,38,35,2,0,0,0,96,59,3,0,0,0,0,0,0,346,257,11,37
KP Pietersen,980919,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,66,4,0,0,0,15,16,2,38,36,2,0,0,0,102,68,3,0,0,0,0,0,0,361,272,12,15
KP Pietersen,392185,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
KP Pietersen,392188,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,6,8,1,0,0,0,0,0,0,0,0,0,2,3,0,2,3,0,0,0,0,0,0,0,11,18,2,11
KP Pietersen,392199,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,1,0,0,0,2,3,0,0,0,0,3,4,0,0,0,0,0,0,0,5,5,1,24,31,3,13
KP Pietersen,419136,2,0,1,1,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,12,6,0,0,0,0,0,0,0,25,16,0,0,0,0,23,27,1,4,4,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,90,76,3,66
KP Pietersen,419140,2,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,19,1,0,0,0,32,30,1,0,0,0,0,0,0,14,8,0,8,11,0,2,8,0,0,0,0,0,0,0,106,95,4,16
KP Pietersen,419154,2,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,28,1,0,0,0,45,35,1,0,0,0,14,10,0,29,14,0,0,0,0,4,10,0,0,0,0,0,0,0,168,124,4,62
KP Pietersen,419157,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,0,0,0,0,13,16,0,0,0,0,0,0,0,18,14,2,189,140,5,21
KP Pietersen,419162,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,3,208,155,6,19
KP Pietersen,419164,2,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,41,1,0,0,0,0,0,0,44,24,0,16,18,0,6,13,0,0,0,0,0,0,0,237,176,6,29
KP Pietersen,548316,2,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,81,57,1,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,11,7,1,0,0,0,280,202,6,43
KP Pietersen,548321,2,0,0,0,0,1,0,0,1,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,67,1,24,26,0,0,0,0,68,35,0,0,0,0,39,37,0,0,0,0,48,27,3,383,268,6,103
KP Pietersen,548325,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,35,2,0,0,0,95,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,276,7,9
KP Pietersen,548333,2,0,1,0,0,1,0,0,0,1,1,2,0,1,0,1,0,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,97,71,1,0,0,0,19,17,0,75,40,0,17,21,1,58,42,0,0,0,0,0,0,0,424,299,8,32
KP Pietersen,548337,2,0,1,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,102,76,1,0,0,0,19,18,0,82,44,1,21,28,1,0,0,0,0,0,0,0,0,0,451,320,9,27
KP Pietersen,548349,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,106,84,1,0,0,0,25,27,1,0,0,0,31,36,1,0,0,0,0,0,0,0,0,0,487,354,10,36
KP Pietersen,729301,2,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,1,0,0,0,85,54,1,0,0,0,66,46,0,0,0,0,0,0,0,503,371,11,16
KP Pietersen,729309,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,108,86,1,33,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,35,3,529,389,11,26
KP Pietersen,734005,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,93,1,0,0,0,0,0,0,96,62,2,0,0,0,71,53,0,13,11,1,0,0,0,562,420,12,33
KP Pietersen,734011,2,0,0,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,37,2,0,0,0,0,0,0,0,0,0,28,30,1,98,64,2,32,40,2,73,62,0,0,0,0,0,0,0,575,440,13,13
KP Pietersen,734031,2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,99,1,47,42,1,41,35,1,100,66,2,0,0,0,0,0,0,0,0,0,73,44,4,619,471,14,44
KP Pietersen,980901,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,71,2,0,0,0,0,0,0,0,0,0,90,53,4,640,485,14,21
KP Pietersen,980931,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,486,15,0
KS Bharat,1254087,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,4,4,1,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,16,19,1,16
KS Bharat,1254108,1,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,13,17,0,0,0,0,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,48,44,2,32
KS Bharat,1254115,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,0,0,0,57,60,3,9
KS Bharat,1254095,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,12,10,1,12
KS Bharat,1254101,2,0,0,0,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,29,26,1,16,14,0,0,0,0,0,0,0,19,16,0,1,1,0,0,0,0,90,66,1,78
KS Bharat,1254103,2,0,0,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,0,0,0,33,15,0,41,32,1,18,17,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,134,101,2,44
KS Bharat,1304101,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,106,3,8
KS Bharat,1304104,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,108,4,0
KS Williamson,980953,1,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,13,11,1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,50,38,1,50
KS Williamson,980973,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1,52,43,2,2
KS Williamson,980979,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,14,15,1,5,6,1,9,7,0,7,5,0,8,13,0,0,0,0,84,82,3,32
KS Williamson,980983,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,1,23,23,1,14,14,1,0,0,0,0,0,0,0,0,0,12,15,1,111,108,4,27
KS Williamson,1082611,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,0,0,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37,2,0,0,0,35,23,1,0,0,0,32,15,0,0,0,0,16,19,1,200,160,5,89
KS Williamson,1082615,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,26,1,38,28,1,0,0,0,39,21,1,0,0,0,0,0,0,221,174,6,21
KS Williamson,1082623,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,54,32,1,43,33,1,0,0,0,53,27,1,0,0,0,19,22,1,275,201,6,54
KS Williamson,1082627,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,53,1,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,315,226,6,40
KS Williamson,1082630,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,42,2,97,58,2,51,39,1,0,0,0,0,0,0,0,0,0,28,30,1,339,250,7,24
KS Williamson,1082648,1,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,72,3,52,41,1,0,0,0,0,0,0,12,20,0,34,34,1,363,276,8,24
KS Williamson,1136583,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16,14,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,62,48,2,0,0,0,0,0,0,0,0,0,63,36,2,0,0,0,0,0,0,392,298,9,29
KS Williamson,1136585,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,39,3,0,0,0,0,0,0,392,301,10,0
KS Williamson,1136588,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,16,11,0,74,57,2,113,76,3,65,49,2,0,0,0,68,43,3,19,28,0,0,0,0,455,344,11,63
KS Williamson,1136599,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,98,4,81,62,2,0,0,0,69,44,3,0,0,0,38,39,1,511,385,12,56
KS Williamson,1136606,1,0,0,1,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,0,0,0,20,15,0,0,0,0,166,113,5,0,0,0,0,0,0,83,57,3,0,0,0,48,44,1,562,424,13,51
KS Williamson,1136614,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,117,6,83,64,2,0,0,0,0,0,0,24,33,0,0,0,0,598,441,14,36
KS Williamson,1136617,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,123,7,0,0,0,0,0,0,103,66,3,0,0,0,0,0,0,622,456,15,24
KS Williamson,1136619,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,459,16,3
KS Williamson,1136620,1,0,0,0,0,1,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,0,0,0,0,187,133,7,85,67,3,0,0,0,138,86,3,0,0,0,0,0,0,672,497,17,47
KS Williamson,1178420,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,68,2,0,0,0,85,70,4,0,0,0,0,0,0,0,0,0,0,0,0,685,511,18,13
KS Williamson,1178423,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,137,8,0,0,0,0,0,0,0,0,0,35,36,0,0,0,0,699,518,19,14
KS Williamson,1178429,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52,27,0,0,0,0,0,0,0,95,74,2,219,146,8,89,79,4,0,0,0,140,88,3,0,0,0,58,53,1,769,562,19,70
KS Williamson,1181766,1,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,25,0,0,0,0,238,163,9,94,86,4,0,0,0,0,0,0,0,0,0,0,0,0,797,591,20,28
KS Williamson,1216507,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,32,0,0,0,0,0,0,0,110,80,2,240,165,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,604,20,22
KS Williamson,1216516,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,170,9,97,90,5,0,0,0,141,92,3,0,0,0,0,0,0,828,617,21,9
KS Williamson,1216524,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0,116,84,2,0,0,0,0,0,0,0,0,0,144,96,3,0,0,0,0,0,0,839,627,21,11
KS Williamson,1216532,1,0,0,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,0,136,98,3,0,0,0,105,95,5,0,0,0,154,100,3,0,0,0,0,0,0,880,653,22,41
KS Williamson,1216542,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,174,9,108,97,5,0,0,0,0,0,0,0,0,0,0,0,0,900,663,22,20
KS Williamson,1254080,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,35,0,0,0,0,0,0,0,0,0,0,282,181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,673,22,26
KS Williamson,1254091,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,184,9,0,0,0,0,0,0,164,109,4,0,0,0,0,0,0,937,685,23,11
KS Williamson,1254095,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,291,191,9,111,104,5,0,0,0,167,112,5,0,0,0,0,0,0,968,716,24,31
KS Williamson,1254105,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,1,140,104,3,292,195,9,0,0,0,0,0,0,170,115,5,41,41,0,0,0,0,986,743,25,18
KS Williamson,1254109,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,52,2,0,0,0,315,210,9,0,0,0,0,0,0,0,0,0,42,44,0,0,0,0,1012,764,26,26
KS Williamson,1304086,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,216,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,772,27,5
KS Williamson,1304111,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,109,3,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,1025,779,27,8
KS Williamson,829711,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,0,0,0,0,0,0,0,26,20,0,26
KS Williamson,829719,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,20,17,0,0,0,0,0,0,0,31,29,1,5
KS Williamson,980967,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,1,0,0,0,0,0,0,37,38,2,6
KS Williamson,981009,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,44,47,3,7
KS Williamson,1082634,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,49,4,4
KS Williamson,1136564,2,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,3,7,1,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,6,4,1,12,15,1,0,0,0,33,32,1,1,4,0,0,0,0,84,84,4,36
KS Williamson,1136567,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,14,1,0,0,0,0,0,0,0,0,0,0,0,0,13,16,1,0,0,0,0,0,0,0,0,0,0,0,0,90,88,5,6
KS Williamson,1136570,2,1,0,0,0,0,1,0,0,2,0,0,0,1,1,1,0,1,1,0,0,0,20,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,1,27,28,1,0,0,0,0,0,0,11,14,0,0,0,0,140,132,6,50
KS Williamson,1136576,2,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,26,21,1,0,0,0,0,0,0,0,0,0,21,16,2,0,0,0,0,0,0,41,36,1,47,37,0,0,0,0,194,173,7,54
